"INTUBATION","VENTLUNG","ERRCAUTER","HRSAT","PULMEMBOLUS","SHUNT","VENTMACH","VENTTUBE","VENTALV","PVSAT","LVFAILURE","STROKEVOLUME","MINVOL","HR","CO","TPR","CATECHOL","FIO2","ARTCO2","INSUFFANESTH","HRBP","DISCONNECT","HISTORY","KINKEDTUBE","PRESS","HYPOVOLEMIA","LVEDVOLUME","CVP","MINVOLSET","HREKG","PAP","BP","EXPCO2","SAO2","PCWP","ANAPHYLAXIS","ERRLOWOUTPUT"
7.2426888517544574e-01,5.2208331222341142e-01,3.9452958509791136e-01,6.7825604411366602e-01,4.8499409777904945e-01,6.2032723300246595e-01,4.9121900756642106e-01,3.2652086950546444e-01,8.5974351974820151e-01,6.1073932917147289e-01,3.8267483498896659e-01,4.1597170295252606e-01,6.4808373285677012e-01,9.3255238522251327e-01,6.5564726323056244e-01,3.6280516152808390e-01,7.9836968687583953e-01,6.7180260450844997e-01,9.4296993520945926e-01,2.0968684722834463e-01,8.4752762741768128e-01,6.0002516816690910e-01,5.0114412710643030e-01,7.5011627276072756e-01,7.1294837302577452e-01,4.8948062426799854e-01,3.4184424192805285e-01,4.9835664605435542e-01,7.6791197638042985e-01,4.4037014074976333e-01,2.5955759131760608e-01,6.6884956871556656e-01,8.9338355088425248e-01,7.3401386791616485e-01,2.7204977647728773e-01,3.5642075303284337e-01,7.2532142667328947e-01
3.3365214399482146e-01,3.6531851390160186e-01,8.4023281782577341e-01,7.4168792266813743e-01,5.0895139356514707e-01,4.5703576868752052e-02,2.9943758310709218e-01,4.2877495890194750e-01,1.9908871207900297e-01,1.0929398178707428e-01,9.6581407886363246e-01,6.5133662723529617e-01,1.9513358750411899e-01,4.0454268590105469e-01,4.5700659141151956e-01,6.4997739265670140e-01,2.7570459209695308e-01,2.8830731533523224e-01,1.2718773968549224e-01,2.2896741430418377e-01,4.7099468206693090e-01,1.0267645023484451e-01,8.9588207355441718e-01,6.8183568090765090e-01,4.7519113143683478e-01,4.3706215060028164e-01,7.7982214509557080e-01,5.5797895361709471e-01,4.0258667338956422e-01,5.8447149922157537e-01,6.3876957192176165e-01,5.9044967933100057e-01,3.1962491614840277e-01,3.9072334568949887e-02,6.4062399860588082e-01,5.1617746764948258e-01,1.9987583748405058e-01
9.2206184348892539e-01,6.3533041667396528e-01,2.2392495668043666e-01,5.4134305326689003e-01,5.8806478458310640e-01,4.3984257162408169e-01,6.5080715479843465e-01,8.6119296715524013e-02,9.1690442484743562e-01,5.6922058710075485e-01,1.4755203041585108e-01,4.2403256624928154e-01,3.2432725281705516e-01,5.3290881375686749e-01,7.8107129486213411e-01,2.2264742977649468e-01,3.4917536157579498e-01,2.8168585069939844e-01,9.2950873254315636e-01,3.8437851211654395e-01,8.4421072843004430e-01,1.2699978817886670e-01,9.9034499732216591e-02,3.7949410200829936e-01,4.1276219529821040e-01,9.5110417398485780e-01,3.4416035769616882e-01,4.1880283865470830e-01,5.5569895257259261e-01,4.5930080135572970e-01,3.1558628198352606e-01,4.6428116748077453e-01,9.3842422449062246e-01,4.2083074409348836e-01,6.1454900823018310e-01,1.3956626705950592e-01,8.9458372397936059e-01
3.2374166221099832e-01,4.8023937006775275e-01,5.8282739709135667e-01,5.1891202584029816e-01,6.3195855081067998e-01,4.9091426414397710e-01,9.0349399582323864e-01,7.6176279830376148e-01,2.9761514741909650e-01,1.7676307398300733e-01,4.8583329223571581e-01,5.6451128098205638e-01,1.8610801613262196e-01,4.2655652811050659e-01,1.2152765116342693e-01,8.9741990815746886e-01,6.1015267598374090e-01,3.3716318721171379e-01,5.5077268726318873e-01,3.3454216990500907e-01,5.9469949177903603e-01,4.7091217769966276e-01,2.3600904292068975e-01,2.0712958146098770e-01,7.0334423399238521e-01,7.7987155802615571e-01,8.1518077103826314e-01,9.1693101538411148e-01,7.2916415399499446e-01,7.1195798878906669e-01,7.9192679972156577e-01,4.1825917224127851e-01,7.5704171496097250e-01,4.6676668577379471e-01,7.1704363673596372e-01,8.7067412519049081e-01,5.0517244831813080e-01
6.9797890647059324e-01,2.4375108396931675e-01,3.7528796295894540e-01,3.8635566203741312e-01,1.0740702536129665e-01,3.7515450064968486e-01,4.9674812911131017e-01,5.6222215018538468e-02,4.8903498773816351e-01,4.5368087952348979e-01,9.9832683355319585e-01,9.1010508312619942e-01,3.4278346463341547e-01,1.4078052353516432e-01,5.5270500044183146e-01,5.1848261744435920e-01,3.9473374837390302e-01,2.8333951814687142e-01,8.3488058693705147e-01,9.8031240717714629e-01,3.9269633246517632e-01,9.3361075390472115e-02,9.9829921939397082e-01,4.4961834558011216e-01,1.5209721167796575e-01,5.3774260254764261e-01,8.6928524844575261e-01,5.2692320578367846e-01,5.4825459880672378e-01,3.3907678327810054e-02,3.1312899739408351e-01,5.5715286606565906e-01,1.7470174228818830e-01,2.6834074420006315e-01,8.5159292728432290e-01,2.3323873368454406e-01,3.8788156405287832e-01
8.4004088164048762e-01,5.0642741781819411e-01,6.6053983586294329e-02,2.6575770676201743e-01,6.7088645528509061e-01,8.9541524874501988e-01,1.7651428397452024e-01,8.0843205432191215e-02,7.5722402609488793e-01,2.6572129284991158e-01,3.9343338232613978e-01,1.9299013556100406e-01,8.8208862969797641e-01,7.6944709043970283e-01,3.6260227640861442e-01,5.7025585463802098e-01,6.8888283554580232e-01,1.3948206342041969e-01,5.7261654250983340e-01,4.0306331199486678e-01,8.8701485274350189e-01,1.4344132621419203e-01,1.0957793798336464e-01,5.8743276813983525e-01,1.7030867099420638e-01,3.1835148057443186e-01,2.8448266953132645e-01,2.5857895988968022e-01,3.6320509613820651e-01,4.9234806589178765e-01,7.5182185758036768e-01,1.6457130827405242e-01,5.5956341613137750e-01,5.4994966493070219e-01,3.9424876024049393e-01,8.3460012381260418e-01,7.8026746403730862e-01
9.4505025247880625e-01,8.2538629638345951e-01,4.8960067367460214e-01,2.4184919166837082e-01,5.0514536161072687e-01,6.8058380019801634e-01,8.2728854683099740e-01,6.8401841905317573e-01,8.6882054889737970e-01,6.0552279194885827e-01,1.1624324585723644e-01,2.2641561765295931e-01,4.2394411681855348e-01,3.2014645489482030e-01,1.9060002217680250e-01,4.8983093430545625e-02,4.3331996279342450e-01,5.0462897514163463e-01,6.8881349275828518e-01,8.2954279995740765e-01,3.3998914685347981e-01,4.6583530450737420e-01,1.0446131760708641e-01,7.2697271527800389e-01,9.4306083293761289e-01,5.5645712955436633e-01,7.2476498495672725e-01,6.4340896398796499e-01,9.3922810438574489e-01,5.2602184843492727e-01,5.5565624229952371e-01,2.0176916398885411e-01,8.7603917217851279e-01,2.3175318404667394e-01,6.5112644247444029e-01,2.3968947520219608e-02,6.5448277224180251e-01
6.3139063053899092e-01,7.7622413118528422e-01,7.2193849067476501e-02,6.5565953832489876e-01,2.9571301076131529e-01,5.9619153700492111e-01,5.4208517356574071e-01,6.3715714086289899e-01,6.3090213564207220e-01,8.1074598278911447e-01,1.5289196325790400e-02,2.9984803545948913e-01,7.0994287012564405e-01,8.9614893267999163e-01,7.5770816693615506e-01,6.8438161442814938e-01,6.6642176948022658e-01,4.2752537854619632e-01,3.9719922741613983e-01,2.5925583601684798e-01,8.6180345209980569e-01,8.4372162036942822e-01,3.3307773496087344e-02,5.3114672944572150e-01,4.4048417868846329e-01,6.6290648684015352e-03,1.1317957398629100e-03,2.6928861368667209e-03,4.3346094234307708e-01,5.3587256118778026e-01,2.0068166502988902e-01,7.5513745499005269e-01,9.0177219422109700e-01,7.8872118051061246e-01,1.6461338663066229e-02,8.9254211476473588e-01,5.3865461096256095e-01
2.0586560421782574e-01,5.2640131708995286e-01,9.4475346058403642e-01,7.2744410990513031e-01,5.1955785286380562e-01,2.5885281932167564e-01,1.8071543444852778e-01,1.4549718819179597e-01,8.3971065753752461e-01,6.6175177611429170e-01,1.8203881613978234e-02,1.4058604146322112e-01,4.1239808522725929e-01,6.4059435575230605e-01,2.3829369957881291e-01,5.5347774590589371e-01,6.3727690764889500e-01,9.1361658427606529e-01,8.4937412275094548e-01,9.7806518651686192e-01,3.9079187335269999e-01,6.7906814005799498e-01,2.7391210909597383e-02,5.0314135610822963e-01,5.2498836947511085e-01,4.2302290403206322e-01,3.7455932154875959e-01,3.8758287562688687e-01,3.0074732136099569e-01,5.7835987384993048e-01,6.4628382745988600e-01,7.5457766794005110e-01,5.4523367202041395e-01,6.5343288298784596e-01,6.0069471027157950e-01,3.4081988395271789e-01,3.8195346404595765e-01
9.4803849219227532e-01,6.0564538955787417e-01,6.9642400119069303e-01,7.4199843533820387e-01,6.2158811583592000e-01,6.5708526088973651e-01,1.2483909548510466e-01,2.8186538505800868e-01,5.8183591478731689e-01,4.6813348440358776e-01,5.8542815103867296e-01,5.0761060876285879e-01,6.1713086213706747e-01,2.8104743618851113e-01,6.6350135318301651e-01,2.8985471612365071e-01,1.5625447748703189e-01,8.0778996261788261e-01,5.7977272152812975e-01,1.6205149422519494e-02,2.8581760943419499e-01,4.9202960605156898e-01,7.5628270752245763e-01,3.2749448938977244e-02,3.5619985366302398e-01,2.6154015377712314e-01,6.4961761765273507e-01,9.1215864979067995e-01,6.0903160121205357e-01,1.4465941992352810e-01,7.3977502556405139e-01,6.4377923187493447e-01,4.8861920990956503e-01,2.3766448797835851e-01,6.8183693124798028e-01,2.4566883682309237e-01,2.5546440046161423e-01
8.7925214272378072e-01,7.3283012778519840e-01,1.0610656361650772e-01,6.8700132906065503e-01,6.0514428287945821e-01,7.1886923582464524e-01,9.8274287540573912e-01,9.0631394803813659e-01,4.2971357123902809e-01,1.1719950603786033e-01,4.2536210113808171e-01,6.6091867272650529e-01,7.7183582421094532e-01,7.7234466644656852e-01,7.8564746037086519e-01,4.1042615631627466e-01,8.4747038282857812e-01,1.0103062030718357e-01,3.2284703429360784e-01,9.8990430203395818e-01,1.3159665381366176e-01,7.0299846015760270e-01,4.5966865991175299e-01,3.7163429350660326e-01,3.0699719124627300e-01,4.4964700797116652e-01,3.6088636475256752e-01,2.2339204312779654e-01,7.9384072805763761e-01,3.6239305962919605e-01,5.4569464614163943e-01,4.8383393548968090e-01,5.9091278642630618e-01,3.5592455614024887e-01,7.0726344529266560e-01,6.5468743875730318e-01,6.2466084594054672e-01
4.3480059508505886e-01,6.4066524138567815e-01,2.6096313355694312e-01,5.7200285415030150e-01,4.1547819282382892e-01,1.8441080914600283e-01,7.8608262965631681e-01,2.4771289693965290e-01,6.5722858542263163e-01,8.8296315858838770e-01,5.4897123543143311e-01,3.9129429378318004e-01,7.4604906746089694e-01,8.3739020790681884e-01,5.3123950613127968e-01,4.8587800836133843e-01,6.8064801859118762e-01,7.0120426133490832e-01,6.7557531119378611e-01,5.2590397811985268e-02,8.0249473900589885e-01,2.0426864261743405e-01,3.4906670426866060e-01,4.8591883767754029e-01,6.6400940614078385e-01,3.5664135667249020e-01,4.9113652031391913e-01,3.9889115180107859e-01,7.3106942290727583e-01,2.7487968798333717e-01,2.3994447890694590e-01,6.2898911563121607e-01,7.5552959791758711e-01,3.1270848707434951e-01,3.1518353513988845e-01,6.2820918479207588e-01,2.2260115252716184e-01
1.1488692974867010e-01,2.6161774164294471e-01,1.8095933107429119e-01,1.1066889089232912e-01,4.0558626753967975e-01,1.0640645660300273e-01,4.3411969598722716e-01,4.5968332306219456e-01,4.8012544839523663e-02,5.1072933980715651e-01,7.2138502078721878e-01,3.6068697568960595e-01,3.1197734377515751e-01,1.3175498589442688e-01,2.3903433267306129e-01,3.4214225611693194e-01,3.0524412165411641e-01,4.0766272670752635e-01,2.6925157682887300e-02,9.1297992415585760e-01,1.2143918417954558e-01,3.2137151903246153e-01,9.1409849993795833e-01,6.8520924986954568e-01,4.8466164121067995e-01,1.8052920993045563e-02,2.2430963855653488e-01,5.0964805521309464e-01,5.7377004377035035e-01,2.1709452782026950e-01,7.3771757833421336e-01,3.7931023061056690e-01,3.5153933698388880e-02,3.6751787609427156e-01,1.6261262666864729e-01,4.7098675277150170e-01,2.8601774144441849e-01
6.9862566978877716e-02,4.3658394637515352e-01,1.5500784229758069e-01,6.4468075382182743e-01,2.8228756990596193e-01,1.8339676524586718e-01,5.2372967637665890e-01,2.0127108509072683e-01,4.2666106413549204e-01,8.1138760955542022e-01,9.6093601129924422e-01,5.3536007151158727e-01,7.3086698141361123e-02,8.3592016855128681e-01,8.1706965591557923e-01,8.4038802559418513e-01,6.6055696477890979e-01,7.4251428124714480e-01,2.5600176230854643e-01,5.5576555225095547e-01,6.4496567707506558e-01,2.4515764209291513e-01,9.9514177046614116e-01,8.0754196726023086e-01,1.8103969281903026e-01,7.2230261772918780e-01,4.3778316208271234e-01,2.3245459654035242e-01,6.1309843445587697e-01,4.7864391263094619e-01,2.0640705382618446e-01,9.5120260152566127e-01,2.5331081438306374e-01,7.8391427004736602e-01,3.5647183348549544e-01,8.8383466245753484e-01,3.4013299373135331e-01
4.8573214134540743e-02,5.9043049371370337e-01,2.7263063460379056e-01,6.8869909123284723e-01,6.9333579989726735e-01,5.7989891769617175e-01,9.3933442677462997e-01,9.1149368281723653e-01,1.7655900767182506e-01,2.5943071208561885e-01,8.5023205783487654e-01,8.5924557490556508e-01,3.6643288845094474e-01,7.4812324148147435e-01,8.7449084422020074e-01,6.9242342635412379e-01,6.5710890830105950e-01,2.3834099775646411e-01,4.1350015719917038e-01,6.9758425122359990e-01,5.2981597694335336e-01,9.0649815079189877e-01,7.2916509405719476e-01,9.3173623758290303e-02,2.9549218341329891e-01,4.4541872248576486e-01,3.9725829390802503e-01,7.7002759335592486e-01,5.2166210848843586e-01,6.9495393696024332e-01,3.3773896982075696e-01,4.6944581961018933e-01,3.0851957343284564e-01,1.8537785462419282e-01,2.9162365838623067e-01,8.0746221509623584e-01,3.6852571110626986e-01
5.5140789611711472e-01,6.2430193272205037e-01,2.1934545197106003e-01,2.3050181457646707e-01,1.8906759824902908e-01,2.7919950390884424e-01,1.1417700742433887e-01,3.0349810252614201e-01,7.7557762758896476e-01,3.2433482918235251e-01,9.9558007811924165e-01,8.4655752888674751e-01,4.5456226664442245e-01,8.7449880369718569e-01,8.9492517512516401e-01,4.7455550560229620e-01,8.3662479060240069e-01,1.0346949276037609e-01,2.8791679451446561e-01,6.8741976915892566e-01,8.2301054817063468e-01,6.7634164193130086e-01,9.9532879889023596e-01,9.4647510278280200e-01,7.0873237882957341e-01,8.6058326256120710e-01,9.9155399493916363e-01,9.1666332642772286e-01,4.3783921702655437e-02,5.7991217332685951e-01,1.2958464398245445e-01,5.7324804142489083e-01,1.7485297268856659e-01,5.3382479371863939e-02,9.8598654459415680e-01,3.8242940106404921e-01,4.6293564126281495e-01
3.2692109261208535e-01,3.4128859344894874e-01,6.4516597957632538e-02,8.8969958868793830e-02,5.3328350372408240e-01,2.3192995522198157e-01,3.9581613132055121e-01,3.7160222560791578e-01,3.7052642466948438e-01,4.0690064661671066e-01,6.9980731786009320e-01,8.2375375973004283e-01,6.3005872332254931e-01,5.8746079014497277e-01,8.4724802360395635e-01,9.5333542667841598e-01,4.2601505858788280e-01,4.2505839472701568e-01,2.4147604352314839e-01,6.0018019256851085e-01,7.1581220054333838e-01,6.0990957076209829e-01,5.7905094799114420e-01,2.3418386832286231e-01,3.3610789492780813e-01,7.9388526208816579e-01,7.8713031812001222e-01,7.2839896173139396e-01,2.8322918926221186e-01,2.6475013711822415e-01,6.7253884274781062e-01,9.2595082337471224e-01,6.8464834203875502e-01,3.2851407811552891e-01,7.0480432083623679e-01,9.8004316104341660e-01,2.5814617225716474e-01
4.3036629942212623e-01,6.3613182404020774e-01,2.8033306451545603e-01,6.6379577141271384e-01,1.1382937134698978e-01,2.5296594934216582e-01,4.5037339998171660e-01,6.2377719697323408e-01,8.4579544003736906e-01,3.6433743859736556e-01,1.7366470197209138e-01,3.5963903717694229e-01,5.3932741094121395e-01,6.2566143043396905e-01,7.3152000126594319e-01,2.9595566169159260e-01,3.6784437082875893e-01,1.7670670387736753e-01,7.1156203611260160e-01,8.8344398058694740e-01,3.5708919318110954e-01,2.5518541363506908e-01,1.2270783538742649e-01,4.0673351720376361e-01,3.4088811584042500e-01,5.9423655641871798e-01,6.4889781801304836e-01,7.6940961406679231e-01,6.7072461183787846e-01,6.9031609413912687e-01,6.9534889421344129e-02,4.5592576419772796e-01,7.3759103514047308e-01,1.7189663057095428e-01,9.2138783730625107e-01,4.9318670189054581e-01,1.5269703896116704e-02
5.9507308094947664e-01,6.6238921786953708e-01,8.7533611009334389e-01,2.9093806752258444e-01,7.0024641677285393e-02,1.7039794890351884e-01,5.3879614788098240e-01,3.9460539264520844e-01,3.4503946666312801e-01,1.6772064757967484e-01,4.2506670621295428e-01,7.7434461380091890e-01,6.6891761933408511e-01,3.3235454308263668e-01,7.2982611871762038e-01,1.1292751133500430e-01,2.9053203665586856e-02,3.5305730098303312e-01,4.0719679684943844e-01,3.7625561645768801e-02,2.0847658442486472e-01,5.3159634023339564e-02,6.3766853101614063e-01,4.9113944807699816e-01,7.3580202057548338e-01,9.3637663312612784e-01,9.0766099192842797e-01,8.6727480817396296e-01,8.6781388600262566e-01,7.4214749022449589e-01,2.1414932306152573e-01,3.6875989487939398e-01,5.8302377422074048e-01,1.1254690581788560e-01,5.0468702847449487e-01,1.9029474904761212e-01,2.4255987947408775e-01
8.0768586663114261e-02,5.3668359615756767e-01,9.1470128719965982e-01,4.1272573160107179e-01,3.1789568914076471e-01,2.4863336200916406e-01,9.7325363093952094e-02,4.2717782142415300e-01,2.6517326047751588e-01,2.6619642155777373e-01,2.5732159369400387e-01,1.9712340266493633e-01,3.3514152768478445e-01,5.8717961341968805e-01,1.0994307039090967e-01,8.2115737463756067e-01,5.0115038651104971e-01,1.4344641405603631e-01,4.2904885806014537e-01,2.3607285896776853e-02,8.2639801147437897e-01,3.4193413569808806e-01,3.2581218134233547e-01,9.0121039473168185e-01,1.1019469642501520e-01,4.7614933086184452e-01,1.2363820935465128e-01,5.9727045224023487e-02,1.0295026178636557e-01,9.2049613656614582e-01,3.5828884591424826e-01,3.7995316986114236e-01,3.0047027479872884e-01,5.6954187024707892e-01,3.8931535755685164e-02,8.1428952410087141e-01,8.4847926639478022e-01
5.1600059178014734e-01,8.2926864233107178e-01,5.8319437647515704e-01,7.7176183667770193e-01,1.6199745585071379e-01,2.0035272829672990e-01,2.8601286931089609e-01,5.3291257581171092e-01,5.1772043860187245e-01,3.6013960189135358e-01,2.9814384448442777e-01,1.9827702303492464e-01,9.1209783268262623e-01,5.3393989028268629e-01,4.9001272618944225e-01,3.3432179801735173e-01,5.3197553678966525e-01,4.7700796126067235e-01,5.5490487610999484e-01,7.6162466798643957e-01,3.7320757534108573e-01,8.3554764246081992e-01,8.2725797226427936e-02,6.6182950900544379e-01,5.6755382907964835e-01,3.3254140890909389e-01,1.5866557103873957e-01,4.2519733430788180e-02,6.5594309685351759e-01,8.0834746900289134e-01,1.7826239615729061e-01,7.5359939151598909e-01,8.8831930394497316e-01,3.1329263709798894e-01,2.6410901800943803e-01,4.1957532127168840e-01,7.0107211726744390e-01
3.1915212527286041e-01,6.5717544920510562e-01,9.6807596038726240e-02,8.5293128645429664e-02,1.3342815041849510e-01,4.6503194447065560e-01,8.4364151581397606e-01,7.7904524973137645e-01,5.7442074792207720e-01,1.7726142347266274e-01,6.2042936428749629e-01,5.9210122505986740e-01,8.4086769374122206e-01,1.6253935994384622e-01,3.1000219152672220e-01,1.9295732184082343e-01,3.6680385362808388e-01,5.7940274686092885e-01,7.8964623401230472e-01,5.0709284854458425e-01,8.6791247916670045e-01,2.6298324119261718e-01,8.1479925710943046e-01,7.3761100228313858e-01,6.0798625650815696e-01,6.8850807093429456e-01,7.7031101185821615e-01,6.1415081198866495e-01,2.1462116970663758e-01,5.4916514872767075e-01,4.3812159374429303e-02,2.5219907129031871e-01,4.7754663213920800e-01,1.9657348120310550e-01,6.0016205005007606e-01,2.7557672455335491e-01,8.2328766877817983e-01
1.9282021937767913e-01,2.1648515675313074e-01,7.4402437511572606e-02,1.0150087401390098e-01,4.3049729379858692e-01,1.2479150623966717e-01,6.2318194488724798e-01,6.1121349258905189e-01,2.5572516675262980e-01,3.3835162477985214e-01,4.9822743172325978e-01,2.6885929913982931e-01,5.4952197683749393e-01,1.1757750554597329e-01,3.9191459084360258e-01,9.9293038193552552e-01,3.0961818258343188e-01,4.0725783822623884e-01,3.2067826490010908e-02,1.2745207020294003e-01,2.3743377758974590e-01,8.3801317333283998e-01,8.7738711203660746e-01,5.1156881471516646e-02,1.9387407400564355e-01,6.2921953042908818e-02,2.5838026879734116e-01,4.8733578504630948e-01,7.0387614851773694e-01,3.1324760870643287e-02,4.6859978532157348e-01,7.6719540199306357e-01,2.3754185607353903e-01,2.5448860830228466e-02,1.5823892611748128e-01,9.7804669724939797e-01,6.7252264953836161e-01
