age,workclass,education-num,marital-status,occupation,capital-gain,capital-loss,hours-per-week,native-country,income
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,50, United-States,0
"(27.0, 31.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(46.0, 51.0]", Private,"(0.999, 9.0]", Widowed, Craft-repair,0,0,40, United-States,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Other-service,0,0,40, Cuba,0
"(16.999, 23.0]", Self-emp-inc,"(0.999, 9.0]", Divorced, Handlers-cleaners,0,0,25, United-States,0
"(38.0, 42.0]", State-gov,"(13.0, 16.0]", Married-civ-spouse, Protective-serv,0,0,40, United-States,1
"(16.999, 23.0]", Local-gov,"(9.0, 10.0]", Never-married, Other-service,0,0,20, United-States,0
"(51.0, 57.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Sales,0,0,60, United-States,1
"(31.0, 35.0]", Private,"(13.0, 16.0]", Married-civ-spouse, Sales,0,0,60, United-States,1
"(23.0, 27.0]", Self-emp-not-inc,"(0.999, 9.0]", Never-married, Craft-repair,0,0,36, United-States,0
"(27.0, 31.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,42, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Sales,0,0,38, United-States,0
"(57.0, 90.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Other-service,0,0,35, United-States,0
"(23.0, 27.0]", Private,"(10.0, 13.0]", Never-married, Sales,0,1590,44, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Other-service,0,0,35, United-States,0
"(16.999, 23.0]", Self-emp-not-inc,"(0.999, 9.0]", Married-civ-spouse, Handlers-cleaners,0,0,40, United-States,0
"(27.0, 31.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Prof-specialty,0,0,60, United-States,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(31.0, 35.0]", Private,"(13.0, 16.0]", Married-civ-spouse, Prof-specialty,15024,0,50, United-States,1
"(31.0, 35.0]", State-gov,"(10.0, 13.0]", Married-civ-spouse, Craft-repair,0,0,52, United-States,1
"(42.0, 46.0]", Self-emp-inc,"(9.0, 10.0]", Married-civ-spouse, Sales,0,0,44, United-States,1
"(35.0, 38.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,0,0,40, United-States,0
"(42.0, 46.0]", Federal-gov,"(9.0, 10.0]", Married-civ-spouse, Tech-support,0,0,40, United-States,1
"(57.0, 90.0]", Private,"(13.0, 16.0]", Married-civ-spouse, Exec-managerial,0,0,55, United-States,0
"(38.0, 42.0]", Self-emp-not-inc,"(13.0, 16.0]", Never-married, Prof-specialty,0,0,38, United-States,0
"(27.0, 31.0]", Private,"(9.0, 10.0]", Divorced, Other-service,0,0,50, United-States,0
"(38.0, 42.0]", Self-emp-not-inc,"(10.0, 13.0]", Married-civ-spouse, Adm-clerical,0,0,40, United-States,0
"(46.0, 51.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Handlers-cleaners,0,1902,42, United-States,1
"(42.0, 46.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(27.0, 31.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,0,0,40, United-States,0
"(31.0, 35.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,0,0,45, United-States,1
"(42.0, 46.0]", Private,"(9.0, 10.0]", Divorced, Machine-op-inspct,0,0,40, United-States,0
"(38.0, 42.0]", Private,"(13.0, 16.0]", Married-civ-spouse, Tech-support,0,0,65, United-States,1
"(23.0, 27.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(38.0, 42.0]", Local-gov,"(10.0, 13.0]", Married-civ-spouse, Prof-specialty,0,0,45, United-States,1
"(27.0, 31.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Handlers-cleaners,0,0,40, United-States,0
"(51.0, 57.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,40, United-States,0
"(27.0, 31.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,45, United-States,1
"(35.0, 38.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(38.0, 42.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,0,0,40, United-States,0
"(46.0, 51.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Adm-clerical,7688,0,42, United-States,1
"(38.0, 42.0]", Self-emp-not-inc,"(9.0, 10.0]", Widowed, Farming-fishing,0,0,40, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Handlers-cleaners,0,0,22, United-States,0
"(35.0, 38.0]", Self-emp-not-inc,"(0.999, 9.0]", Married-civ-spouse, Exec-managerial,0,0,50, United-States,0
"(31.0, 35.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,50, United-States,1
"(57.0, 90.0]", State-gov,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,40, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Protective-serv,0,0,40, Puerto-Rico,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(38.0, 42.0]", Private,"(9.0, 10.0]", Never-married, Other-service,0,0,30, United-States,0
"(42.0, 46.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Craft-repair,0,0,45, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Never-married, Craft-repair,0,0,40, United-States,0
"(42.0, 46.0]", Federal-gov,"(10.0, 13.0]", Married-civ-spouse, Prof-specialty,0,1887,40, United-States,1
"(27.0, 31.0]", Private,"(9.0, 10.0]", Divorced, Handlers-cleaners,0,0,45, United-States,0
"(16.999, 23.0]", State-gov,"(0.999, 9.0]", Never-married, Craft-repair,0,0,12, United-States,0
"(46.0, 51.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,0,0,40, United-States,1
"(35.0, 38.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,5178,0,40, United-States,1
"(16.999, 23.0]", Private,"(10.0, 13.0]", Never-married, Handlers-cleaners,0,0,40, United-States,0
"(46.0, 51.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,15024,0,50, United-States,1
"(31.0, 35.0]", Self-emp-not-inc,"(9.0, 10.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(27.0, 31.0]", Local-gov,"(0.999, 9.0]", Never-married, Handlers-cleaners,0,0,40, United-States,0
"(27.0, 31.0]", Private,"(0.999, 9.0]", Divorced, Craft-repair,0,0,52, United-States,0
"(38.0, 42.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,0,0,44, United-States,1
"(42.0, 46.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Prof-specialty,0,0,40, United-States,1
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,48, United-States,0
"(57.0, 90.0]", Self-emp-not-inc,"(9.0, 10.0]", Married-civ-spouse, Exec-managerial,0,1421,35, United-States,0
"(35.0, 38.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,0,0,60, United-States,0
"(27.0, 31.0]", Private,"(0.999, 9.0]", Married-spouse-absent, Transport-moving,0,0,30, United-States,0
"(57.0, 90.0]", Self-emp-not-inc,"(0.999, 9.0]", Widowed, Sales,0,0,40, United-States,0
"(23.0, 27.0]", Private,"(10.0, 13.0]", Never-married, Exec-managerial,0,0,40, United-States,0
"(38.0, 42.0]", Federal-gov,"(0.999, 9.0]", Married-civ-spouse, Adm-clerical,0,0,40, United-States,1
"(27.0, 31.0]", Private,"(0.999, 9.0]", Never-married, Craft-repair,0,0,40, United-States,0
"(51.0, 57.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Prof-specialty,0,0,40, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Machine-op-inspct,0,0,40, Haiti,0
"(57.0, 90.0]", Local-gov,"(0.999, 9.0]", Married-civ-spouse, Protective-serv,0,0,40, United-States,0
"(57.0, 90.0]", Self-emp-inc,"(13.0, 16.0]", Married-civ-spouse, Exec-managerial,99999,0,54, United-States,1
"(27.0, 31.0]", Federal-gov,"(10.0, 13.0]", Never-married, Exec-managerial,0,0,50, United-States,1
"(42.0, 46.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Sales,0,0,40, Italy,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Divorced, Other-service,0,0,40, United-States,0
"(27.0, 31.0]", Private,"(0.999, 9.0]", Separated, Sales,0,0,40, United-States,0
"(31.0, 35.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Machine-op-inspct,0,0,42, United-States,0
"(51.0, 57.0]", Private,"(0.999, 9.0]", Never-married, Sales,0,0,40, United-States,0
"(46.0, 51.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Never-married, Transport-moving,0,1719,40, United-States,0
"(46.0, 51.0]", Private,"(13.0, 16.0]", Married-civ-spouse, Prof-specialty,0,0,60, United-States,1
"(51.0, 57.0]", Local-gov,"(9.0, 10.0]", Married-civ-spouse, Exec-managerial,0,0,99, United-States,0
"(27.0, 31.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Handlers-cleaners,0,0,42, United-States,0
"(51.0, 57.0]", Private,"(10.0, 13.0]", Divorced, Adm-clerical,0,3770,40, United-States,0
"(51.0, 57.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(23.0, 27.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,2580,0,30, United-States,0
"(31.0, 35.0]", State-gov,"(0.999, 9.0]", Never-married, Other-service,0,0,40, United-States,0
"(46.0, 51.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Transport-moving,0,0,99, United-States,1
"(42.0, 46.0]", Self-emp-not-inc,"(13.0, 16.0]", Married-civ-spouse, Prof-specialty,0,0,40, United-States,1
"(23.0, 27.0]", Private,"(9.0, 10.0]", Never-married, Handlers-cleaners,0,0,25, United-States,0
"(57.0, 90.0]", Federal-gov,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,3103,0,40, United-States,1
"(31.0, 35.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Prof-specialty,0,0,40, United-States,1
"(51.0, 57.0]", Local-gov,"(9.0, 10.0]", Married-civ-spouse, Protective-serv,0,0,35, United-States,0
"(16.999, 23.0]", Private,"(9.0, 10.0]", Never-married, Sales,0,0,8, United-States,0
"(31.0, 35.0]", Local-gov,"(10.0, 13.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(35.0, 38.0]", Self-emp-inc,"(10.0, 13.0]", Divorced, Farming-fishing,0,0,50, United-States,0
"(27.0, 31.0]", Private,"(10.0, 13.0]", Never-married, Sales,8614,0,50, United-States,1
"(38.0, 42.0]", Private,"(0.999, 9.0]", Separated, Handlers-cleaners,0,0,40, United-States,0
"(31.0, 35.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Other-service,0,0,60, United-States,0
"(27.0, 31.0]", Private,"(10.0, 13.0]", Never-married, Adm-clerical,0,0,35, United-States,0
"(57.0, 90.0]", Local-gov,"(9.0, 10.0]", Married-civ-spouse, Craft-repair,0,0,55, United-States,1
"(35.0, 38.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Sales,5178,0,48, United-States,1
"(42.0, 46.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,1
"(57.0, 90.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,0,0,60, United-States,1
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Protective-serv,0,0,35, United-States,0
"(31.0, 35.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,1
"(35.0, 38.0]", Local-gov,"(0.999, 9.0]", Married-civ-spouse, Protective-serv,0,0,54, United-States,1
"(27.0, 31.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(27.0, 31.0]", Private,"(13.0, 16.0]", Married-civ-spouse, Sales,0,0,40, United-States,0
"(23.0, 27.0]", Private,"(13.0, 16.0]", Never-married, Tech-support,0,0,55, United-States,0
"(27.0, 31.0]", Private,"(10.0, 13.0]", Never-married, Exec-managerial,0,0,40, United-States,0
"(57.0, 90.0]", Local-gov,"(0.999, 9.0]", Married-civ-spouse, Exec-managerial,0,0,40, United-States,1
"(38.0, 42.0]", State-gov,"(10.0, 13.0]", Married-civ-spouse, Tech-support,0,0,40, United-States,0
"(16.999, 23.0]", State-gov,"(9.0, 10.0]", Never-married, Transport-moving,0,0,30, United-States,0
"(38.0, 42.0]", Private,"(13.0, 16.0]", Married-civ-spouse, Exec-managerial,0,0,50, United-States,1
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Machine-op-inspct,0,0,40, United-States,0
"(27.0, 31.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Farming-fishing,0,0,40, Mexico,0
"(27.0, 31.0]", State-gov,"(10.0, 13.0]", Married-civ-spouse, Protective-serv,0,0,40, United-States,0
"(35.0, 38.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Sales,0,0,44, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Other-service,0,0,37, United-States,0
"(42.0, 46.0]", State-gov,"(0.999, 9.0]", Married-civ-spouse, Other-service,0,0,40, United-States,0
"(51.0, 57.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Handlers-cleaners,0,0,40, Cuba,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Transport-moving,0,0,40, United-States,0
"(31.0, 35.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Transport-moving,0,0,40, United-States,0
"(35.0, 38.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Exec-managerial,0,0,50, United-States,1
"(57.0, 90.0]", Self-emp-not-inc,"(9.0, 10.0]", Married-civ-spouse, Sales,0,0,35, United-States,0
"(31.0, 35.0]", Private,"(10.0, 13.0]", Never-married, Sales,8614,0,40, United-States,1
"(46.0, 51.0]", Local-gov,"(13.0, 16.0]", Married-civ-spouse, Exec-managerial,0,0,40, United-States,1
"(23.0, 27.0]", Local-gov,"(9.0, 10.0]", Married-civ-spouse, Prof-specialty,0,0,40, United-States,0
"(27.0, 31.0]", Self-emp-not-inc,"(0.999, 9.0]", Never-married, Craft-repair,0,0,45, United-States,0
"(46.0, 51.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Machine-op-inspct,0,0,50, United-States,0
"(38.0, 42.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Adm-clerical,3103,0,40, United-States,1
"(23.0, 27.0]", Private,"(10.0, 13.0]", Never-married, Handlers-cleaners,0,0,44, United-States,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,44, United-States,1
"(31.0, 35.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Sales,0,0,48, United-States,1
"(31.0, 35.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Handlers-cleaners,0,0,45, United-States,0
"(57.0, 90.0]", Self-emp-not-inc,"(0.999, 9.0]", Married-civ-spouse, Exec-managerial,0,0,60, Ecuador,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,1
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Sales,0,0,45, United-States,0
"(42.0, 46.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Sales,0,0,35, United-States,1
"(51.0, 57.0]", Local-gov,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,1
"(51.0, 57.0]", Self-emp-not-inc,"(13.0, 16.0]", Married-civ-spouse, Sales,0,0,40, United-States,1
"(31.0, 35.0]", Private,"(10.0, 13.0]", Never-married, Exec-managerial,0,0,50, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Exec-managerial,0,0,50, United-States,1
"(35.0, 38.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Sales,0,0,40, United-States,1
"(23.0, 27.0]", Private,"(0.999, 9.0]", Never-married, Transport-moving,0,0,40, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Machine-op-inspct,0,0,40, United-States,0
"(42.0, 46.0]", Federal-gov,"(9.0, 10.0]", Married-civ-spouse, Tech-support,0,0,75, United-States,1
"(23.0, 27.0]", Private,"(0.999, 9.0]", Never-married, Other-service,0,0,40, United-States,0
"(51.0, 57.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,1
"(16.999, 23.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Handlers-cleaners,0,0,40, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Farming-fishing,99999,0,75, United-States,1
"(16.999, 23.0]", Private,"(9.0, 10.0]", Never-married, Other-service,0,0,20, United-States,0
"(23.0, 27.0]", Private,"(13.0, 16.0]", Never-married, Prof-specialty,0,0,20, France,0
"(27.0, 31.0]", Private,"(10.0, 13.0]", Never-married, Exec-managerial,0,0,50, United-States,0
"(35.0, 38.0]", Private,"(10.0, 13.0]", Never-married, Prof-specialty,0,0,41, United-States,1
"(23.0, 27.0]", Private,"(0.999, 9.0]", Never-married, Other-service,0,0,60, China,0
"(42.0, 46.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Adm-clerical,0,0,40, United-States,1
"(23.0, 27.0]", Private,"(0.999, 9.0]", Never-married, Tech-support,0,0,40, United-States,0
"(57.0, 90.0]", Self-emp-not-inc,"(0.999, 9.0]", Married-civ-spouse, Machine-op-inspct,0,0,40, United-States,0
"(35.0, 38.0]", Federal-gov,"(10.0, 13.0]", Married-civ-spouse, Prof-specialty,0,0,40, United-States,1
"(16.999, 23.0]", Private,"(9.0, 10.0]", Never-married, Handlers-cleaners,0,0,48, United-States,0
"(46.0, 51.0]", Private,"(10.0, 13.0]", Divorced, Sales,0,0,46, United-States,1
"(46.0, 51.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Farming-fishing,0,0,70, Mexico,0
"(42.0, 46.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Prof-specialty,0,0,30, United-States,0
"(46.0, 51.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,65, United-States,1
"(57.0, 90.0]", Self-emp-not-inc,"(13.0, 16.0]", Married-civ-spouse, Prof-specialty,0,0,24, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Handlers-cleaners,0,0,23, United-States,0
"(31.0, 35.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Adm-clerical,0,0,40, Italy,1
"(46.0, 51.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Sales,5013,0,40, United-States,0
"(57.0, 90.0]", Self-emp-not-inc,"(10.0, 13.0]", Married-civ-spouse, Farming-fishing,0,0,30, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Other-service,0,0,40, United-States,0
"(27.0, 31.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Adm-clerical,0,0,40, United-States,0
"(31.0, 35.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Machine-op-inspct,7298,0,60, United-States,1
"(57.0, 90.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Sales,0,0,12, United-States,0
"(46.0, 51.0]", Federal-gov,"(0.999, 9.0]", Divorced, Farming-fishing,0,0,40, United-States,0
"(35.0, 38.0]", Federal-gov,"(9.0, 10.0]", Married-civ-spouse, Exec-managerial,0,0,40, United-States,0
"(51.0, 57.0]", Self-emp-inc,"(10.0, 13.0]", Married-civ-spouse, Sales,0,0,40, United-States,1
"(57.0, 90.0]", Private,"(0.999, 9.0]", Never-married, Protective-serv,0,0,40, United-States,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,40, United-States,1
"(42.0, 46.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Craft-repair,0,0,65, United-States,0
"(31.0, 35.0]", State-gov,"(10.0, 13.0]", Married-civ-spouse, Prof-specialty,0,0,45, United-States,1
"(27.0, 31.0]", Private,"(0.999, 9.0]", Never-married, Craft-repair,0,0,40, Mexico,0
"(27.0, 31.0]", Private,"(9.0, 10.0]", Separated, Sales,2174,0,52, United-States,0
"(35.0, 38.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,50, United-States,1
"(38.0, 42.0]", Self-emp-not-inc,"(0.999, 9.0]", Married-civ-spouse, Exec-managerial,0,0,40, United-States,1
"(46.0, 51.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Tech-support,4064,0,40, United-States,0
"(42.0, 46.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,0,0,47, United-States,1
"(42.0, 46.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,55, United-States,0
"(51.0, 57.0]", Self-emp-not-inc,"(0.999, 9.0]", Divorced, Exec-managerial,0,0,50, United-States,1
"(57.0, 90.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Sales,0,0,42, United-States,1
"(27.0, 31.0]", Self-emp-inc,"(10.0, 13.0]", Married-civ-spouse, Handlers-cleaners,15024,0,65, United-States,1
"(31.0, 35.0]", State-gov,"(10.0, 13.0]", Married-civ-spouse, Prof-specialty,0,0,40, United-States,1
"(35.0, 38.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,1
"(23.0, 27.0]", Local-gov,"(0.999, 9.0]", Never-married, Craft-repair,0,0,40, United-States,0
"(16.999, 23.0]", Private,"(10.0, 13.0]", Never-married, Exec-managerial,0,0,60, United-States,0
"(46.0, 51.0]", Private,"(10.0, 13.0]", Divorced, Prof-specialty,0,2231,30, United-States,1
"(35.0, 38.0]", Local-gov,"(0.999, 9.0]", Married-civ-spouse, Protective-serv,0,0,48, United-States,1
"(35.0, 38.0]", Private,"(9.0, 10.0]", Divorced, Sales,0,0,40, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Other-service,0,0,45, Puerto-Rico,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Widowed, Adm-clerical,0,0,20, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Never-married, Craft-repair,0,0,40, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Married-spouse-absent, Exec-managerial,0,0,40, United-States,0
"(31.0, 35.0]", Self-emp-not-inc,"(10.0, 13.0]", Married-civ-spouse, Prof-specialty,0,0,40, United-States,0
"(27.0, 31.0]", Private,"(10.0, 13.0]", Never-married, Craft-repair,0,0,35, United-States,0
"(16.999, 23.0]", Self-emp-not-inc,"(0.999, 9.0]", Never-married, Craft-repair,0,0,40, United-States,0
"(57.0, 90.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Exec-managerial,15024,0,50, United-States,1
"(51.0, 57.0]", Self-emp-not-inc,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,40, United-States,0
"(16.999, 23.0]", Private,"(10.0, 13.0]", Never-married, Tech-support,0,0,18, United-States,0
"(27.0, 31.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Prof-specialty,0,0,47, United-States,1
"(57.0, 90.0]", Self-emp-not-inc,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,50, Cuba,0
